,Unnamed: 0,Unnamed: 0.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,negative,neutral,positive
43,43,43,1270811986218098691,1270811986218098691,2020-06-10 20:16:02 UTC,2020-06-10,20:16:02,0,284168384,wylsacom,Wylsacom,,"Рыночная капитализация Tesla теперь больше, чем у Toyota. Кек.  Сегодня акции подорожали на фоне спроса на Model 3 в Китае.  Теперь Tesla стала самым дорогим автопроизводителем в мире. 🤷‍♂️  https://t.co/k40OKibWPF",ru,[],[],['https://pbs.twimg.com/media/EaLUwNjXkAUItbs.jpg'],35,80,1661,[],[],https://twitter.com/wylsacom/status/1270811986218098691,False,,1,https://pbs.twimg.com/media/EaLUwNjXkAUItbs.jpg,,,,,,,[],,,,,0.060654394,0.8719357,0.06740989
44,44,44,1270809950697095168,1270809950697095168,2020-06-10 20:07:57 UTC,2020-06-10,20:07:57,0,728388370146066432,aashiyn,ashlyn🧃,,Why the fuck does the LAPD have a Tesla but my mom has to buy all her school supplies AND supplies for her students to make sure they have enough for the school year and the future ??? Defunding the police isn’t radical. Its what they’ve been doing to education every year.,en,[],[],[],1,48,130,[],[],https://twitter.com/aashIyn/status/1270809950697095168,False,,0,,,,,,,,[],,,,,0.81648755,0.1699877,0.013524657
45,45,45,1270809629380018177,1270809629380018177,2020-06-10 20:06:40 UTC,2020-06-10,20:06:40,0,129235915,freshjiva,Mayur मयूर Thaker ठाकर,,"“Tesla is not really seen as a growth story. It’s seen more as a distressed credit and restructuring story.”  Adam Jonas, 22 May 2019  I remember doubling my shares at $204 a few days after listening to this hilarity.   $TSLA  https://t.co/k2fmFSkeXp",en,[],[],['https://pbs.twimg.com/media/EaLSnv0X0AAmKmW.jpg'],2,11,79,[],['tsla'],https://twitter.com/freshjiva/status/1270809629380018177,False,,1,https://pbs.twimg.com/media/EaLSnv0X0AAmKmW.jpg,,,,,,,[],,,,,0.65173155,0.2970801,0.051188376
46,46,46,1270809517023006725,1270809517023006725,2020-06-10 20:06:14 UTC,2020-06-10,20:06:14,0,637196658,katearonoff,Kate Aronoff,,"This picture of an LAPD Tesla is worth at least 20,000 words of a book about eco-apartheid  https://t.co/aTMgeUqNrE",en,[],[],['https://pbs.twimg.com/media/EaLSgZXXgA4cmI_.jpg'],9,136,1047,[],[],https://twitter.com/KateAronoff/status/1270809517023006725,False,,1,https://pbs.twimg.com/media/EaLSgZXXgA4cmI_.jpg,,,,,,,[],,,,,0.17948474,0.64880574,0.17170952
47,47,47,1270807949800177665,1270807949800177665,2020-06-10 20:00:00 UTC,2020-06-10,20:00:00,0,68034200,ramiromarra,Ramiro Marra,,"Tremendo Tesla hoy subiendo casi un 8% después de que @elonmusk anunciara la producción del Tesla Semi, su camión de carga eléctrica.  La capitalización de mercado de Tesla es hoy de U$S186.000 millones y lo interesante es que está MUY cerca de superar a TOYOTA. Linda empresa 🚀.",es,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[],[],5,14,168,[],[],https://twitter.com/RAMIROMARRA/status/1270807949800177665,False,,0,,,,,,,,[],,,,,0.02353464,0.6760933,0.3003721
48,48,48,1270806841237348360,1270712021357658114,2020-06-10 19:55:36 UTC,2020-06-10,19:55:36,0,112776307,toml3v3r,tom loves Quorn,,@EvaFoxU @ElonsWorld @elonmusk @Tesla How are Ferrari #6? They make like 2 cars a year,en,[],[],[],20,3,358,[],[],https://twitter.com/TomL3v3r/status/1270806841237348360,False,,0,,,,,,,,"[{'screen_name': 'EvaFoxU', 'name': 'Eva Fox 🦊❤️🇺🇦', 'id': '959471389282578432'}, {'screen_name': 'ElonsWorld', 'name': ""Elon's World"", 'id': '804412190493003776'}, {'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': '44196397'}, {'screen_name': 'Tesla', 'name': 'Tesla', 'id': '13298072'}]",,,,,0.1054541,0.8213231,0.07322275
49,49,49,1270804984746119169,1270804984746119169,2020-06-10 19:48:13 UTC,2020-06-10,19:48:13,0,1176433616831832065,truth_tesla,Tesla Facts,,"Fun fact of the day: notorious Tesla short-seller Jim Chanos's (@WallStCynic) fund owns S&amp;P 500 ETF shares.  Once TSLA joins the S&amp;P 500, 𝗖𝗵𝗮𝗻𝗼𝘀 𝘄𝗶𝗹𝗹 𝗯𝗲 𝗮 𝗹𝗼𝗻𝗴-𝘁𝗲𝗿𝗺 𝗶𝗻𝘃𝗲𝘀𝘁𝗼𝗿 𝗶𝗻 𝗧𝗲𝘀𝗹𝗮, indirectly.  Fate loves irony. 🎉   https://t.co/7M7sminTTQ",en,"[{'screen_name': 'wallstcynic', 'name': 'diogenes', 'id': '1961333743'}]",['https://fintel.io/so/us/spy/kynikos-associates-lp'],[],4,8,117,[],[],https://twitter.com/truth_tesla/status/1270804984746119169,False,,0,,,,,,,,[],,,,,0.011534047,0.6678448,0.3206213
50,50,50,1270804683615924224,1270804683615924224,2020-06-10 19:47:01 UTC,2020-06-10,19:47:01,0,16258534,hamids,Hamid Shojaee,,"Huge props to @Tesla and @elonmusk for shattering an important milestone, $1,000 share price and $190 Billion Market cap, up ~400% from this time last year when falsely created Fear Uncertainty and Doubt (FUD) by short-sellers was over-running reality.  https://t.co/UQ13GwA9u7",en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}, {'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[],['https://pbs.twimg.com/media/EaLOHqdUMAAwm1e.png'],2,6,67,[],[],https://twitter.com/hamids/status/1270804683615924224,False,,1,https://pbs.twimg.com/media/EaLOHqdUMAAwm1e.png,,,,,,,[],,,,,0.016407782,0.07069389,0.91289836
51,51,51,1270803163948494849,1270712021357658114,2020-06-10 19:40:59 UTC,2020-06-10,19:40:59,0,461086983,wizardkittysa,Mike Balmer,,"@ElonsWorld @elonmusk @Tesla Love Tesla as much as the next guy, but markets have really gone mad with valuations!  https://t.co/wWIWE7smHG",en,[],[],['https://pbs.twimg.com/media/EaLMvHgWoAM3zSt.png'],18,9,363,[],[],https://twitter.com/WizardKittySA/status/1270803163948494849,False,,1,https://pbs.twimg.com/media/EaLMvHgWoAM3zSt.png,,,,,,,"[{'screen_name': 'ElonsWorld', 'name': ""Elon's World"", 'id': '804412190493003776'}, {'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': '44196397'}, {'screen_name': 'Tesla', 'name': 'Tesla', 'id': '13298072'}]",,,,,0.06680006,0.15114793,0.78205204
52,52,52,1270800697034973185,1270712021357658114,2020-06-10 19:31:11 UTC,2020-06-10,19:31:11,0,959471389282578432,evafoxu,Eva Fox 狐🦊❤️🇺🇦,,@ElonsWorld @elonmusk @Tesla I caught an even more impressive shot 😁🎉  https://t.co/J0GKCZeNDa,en,[],[],['https://pbs.twimg.com/media/EaLKfkHXYAAkkJ6.jpg'],9,44,445,[],[],https://twitter.com/EvaFoxU/status/1270800697034973185,False,,1,https://pbs.twimg.com/media/EaLKfkHXYAAkkJ6.jpg,,,,,,,"[{'screen_name': 'ElonsWorld', 'name': ""Elon's World"", 'id': '804412190493003776'}, {'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': '44196397'}, {'screen_name': 'Tesla', 'name': 'Tesla', 'id': '13298072'}]",,,,,0.0022100452,0.009930244,0.98785967
53,53,53,1270800400900337671,1270800400900337671,2020-06-10 19:30:00 UTC,2020-06-10,19:30:00,0,64643056,rt_com,RT,,"Indian IT worker shares a video of his #Tesla car on autopilot saving a little piggy’s bacon as it crosses the road at night. Company boss #ElonMusk replied to the tweet, praising the car’s 'superhuman' qualities.  STORY:  https://t.co/RQhnYYLXab  https://t.co/td1nLidQkQ",en,[],['https://www.instagram.com/p/CBQvUMIHjsJ/?utm_source=ig_web_copy_link'],[],11,26,131,"['tesla', 'elonmusk']",[],https://twitter.com/RT_com/status/1270800400900337671,False,,1,https://pbs.twimg.com/amplify_video_thumb/1270775361060720647/img/rudJNjGI4FTqgfqT.jpg,,,,,,,[],,,,,0.0050349757,0.1862178,0.80874723
54,54,54,1270799078499274754,1270799078499274754,2020-06-10 19:24:45 UTC,2020-06-10,19:24:45,0,13209362,sokane1,Sean O'Kane,,Some context for this Musk tweet: Tesla blocked OSHA inspectors from entering the Gigafactory and even refused their entry when they returned with a warrant  https://t.co/td0jEXqPTS,en,[],['https://www.rgj.com/in-depth/news/2020/03/02/osha-tesla-gigafactory-nevada-full-safety-inspection-avoided/4755188002/'],[],6,123,342,[],[],https://twitter.com/sokane1/status/1270799078499274754,False,https://twitter.com/elonmusk/status/1270794583660589057,0,,,,,,,,[],,,,,0.38304535,0.6024229,0.014531802
55,55,55,1270795807760044037,1270795807760044037,2020-06-10 19:11:45 UTC,2020-06-10,19:11:45,0,119773237,becarioenhoth,Becario en Hoth,,"'Africa', de Toto, interpretada por bobinas Tesla  (🎬: Frazoli Electronics /  https://t.co/FzTTNynEm6)  https://t.co/qEQs763OKb",es,[],['https://www.youtube.com/user/08Kutt'],[],8,82,198,[],[],https://twitter.com/becarioenhoth/status/1270795807760044037,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1270795643104169987/pu/img/k-1zCTp5AR4bhnEy.jpg,,,,,,,[],,,,,0.009483031,0.92154,0.06897713
56,56,56,1270794720214564864,1270794720214564864,2020-06-10 19:07:26 UTC,2020-06-10,19:07:26,0,985686123123949568,kristennetten,•K10•♥️🕊🇺🇦 🦊,,Tesla Batteries 🔋 recycled ♻️:,en,[],[],[],3,12,94,[],[],https://twitter.com/Kristennetten/status/1270794720214564864,False,https://twitter.com/elonmusk/status/1270785032907440129,0,,,,,,,,[],,,,,0.0147227,0.93451416,0.050763246
57,57,57,1270794583660589057,1270779603599024129,2020-06-10 19:06:53 UTC,2020-06-10,19:06:53,0,44196397,elonmusk,Elon Musk,,Tesla factory workplace safety is 5% better than industry average for manufacturers &amp; improving fast  https://t.co/axmInA9fZb,en,[],[],['https://pbs.twimg.com/media/EaLE7_wUYAAnFAN.jpg'],344,513,9937,[],[],https://twitter.com/elonmusk/status/1270794583660589057,False,,1,https://pbs.twimg.com/media/EaLE7_wUYAAnFAN.jpg,,,,,,,[],,,,,0.0041508316,0.0613641,0.9344852
58,58,58,1270793609336545280,1270793609336545280,2020-06-10 19:03:01 UTC,2020-06-10,19:03:01,0,874776246592430080,ajtourville,ALEX,,"Contrary to Nikola, Tesla does not control the energy consumed by its vehicles  Owners enjoy more choices &amp; flexibility when buying electricity as well as benefiting from competitive pricing &amp; innovative offers from retailers  You can also choose to produce your own electricity  https://t.co/6IVmwgMyc0",en,[],[],['https://pbs.twimg.com/media/EaLC4TWXYAAVMlc.jpg'],35,15,176,[],[],https://twitter.com/ajtourville/status/1270793609336545280,False,,1,https://pbs.twimg.com/media/EaLC4TWXYAAVMlc.jpg,,,,,,,[],,,,,0.020253925,0.6256263,0.35411975
59,59,59,1270792846249885696,1270792846249885696,2020-06-10 18:59:59 UTC,2020-06-10,18:59:59,0,1689516060,vincent13031925,vincentyu.eth,,"Tesla Sales In Germany Will Benefit With The New €7,500 Incentive Starting July 1st   https://t.co/1E78mXgxpR",en,[],['https://www.tesmanian.com/blogs/tesmanian-blog/tesla-sales-in-germany-will-benefit-with-new-7-500-incentive-starting-july-1st'],[],12,55,457,[],[],https://twitter.com/vincent13031925/status/1270792846249885696,False,,0,,,,,,,,[],,,,,0.0025999728,0.2497031,0.747697
60,60,60,1270792195071770625,1270792195071770625,2020-06-10 18:57:24 UTC,2020-06-10,18:57:24,0,31263848,stevenmarkryan,stevenmarkryan,, https://t.co/B5PHqJhkOE - Billionaire Investor Ron Baron — #Tesla &amp; The Stock Market (reaction video)  NEW  $TSLA @Tesla  @baronfunds  https://t.co/FOsXpDLOVi,en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}, {'screen_name': 'baronfunds', 'name': 'baron funds', 'id': '382704645'}]",['https://youtu.be/6Dt45gSntr0'],['https://pbs.twimg.com/media/EaK_ZfaX0AUaIlv.jpg'],6,14,106,['tesla'],['tsla'],https://twitter.com/stevenmarkryan/status/1270792195071770625,False,,1,https://pbs.twimg.com/media/EaK_ZfaX0AUaIlv.jpg,,,,,,,[],,,,,0.004444406,0.85452414,0.14103152
61,61,61,1270791340503314432,1270791340503314432,2020-06-10 18:54:00 UTC,2020-06-10,18:54:00,0,2546477611,juanif17,Juani Fernández,,Tesla arriba de USD 1000.  Musk dejando en ridículo a muchos. As usual.  Tiene fundamentos para dominar tranqui la próxima década.,es,[],[],[],12,31,315,[],[],https://twitter.com/juanif17/status/1270791340503314432,False,,0,,,,,,,,[],,,,,0.09349487,0.6529049,0.25360033
62,62,62,1270786796985544704,1270786796985544704,2020-06-10 18:35:57 UTC,2020-06-10,18:35:57,0,985686123123949568,kristennetten,•K10•♥️🕊🇺🇦 🦊,,"Kudus to @Tesla &amp; @Elon to getting to where it is today — we may have called it or rooted for it, but they did it. 💪✨⚡️",en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}, {'screen_name': 'elon', 'name': 'elon', 'id': '14156569'}]",[],[],2,14,149,[],[],https://twitter.com/Kristennetten/status/1270786796985544704,False,,0,,,,,,,,[],,,,,0.008802161,0.036157887,0.9550399
63,63,63,1270784617424007168,1270784617424007168,2020-06-10 18:27:17 UTC,2020-06-10,18:27:17,0,2391799280,segozavr,Гурьянов Сергей,,"10.06.2020. Рыночная стоимость.  Газпром, Россия: $69.9 млрд Роснефть, Россия: $62.1 млрд Tesla, США: $187.5 млрд",ru,[],[],[],9,129,367,[],[],https://twitter.com/Segozavr/status/1270784617424007168,False,,0,,,,,,,,[],,,,,0.060566273,0.8943357,0.04509799
64,64,64,1270784295733301249,1270779603599024129,2020-06-10 18:26:00 UTC,2020-06-10,18:26:00,0,44196397,elonmusk,Elon Musk,,Tesla batteries are lasting much longer than 200k miles / 320k km  https://t.co/z882nf6yv9,en,[],[],['https://pbs.twimg.com/media/EaK7lCPUcAEK8YY.jpg'],203,605,7329,[],[],https://twitter.com/elonmusk/status/1270784295733301249,False,,1,https://pbs.twimg.com/media/EaK7lCPUcAEK8YY.jpg,,,,,,,[],,,,,0.02912626,0.69402206,0.2768517
65,65,65,1270784052753203200,1270784052753203200,2020-06-10 18:25:02 UTC,2020-06-10,18:25:02,0,1652541,reuters,Reuters,,"Tesla shares surge past $1,000 as Musk revs up the Semi  https://t.co/1Kq5KMtf2M  https://t.co/ka1jppXldP",en,[],['https://reut.rs/37jqZPi'],['https://pbs.twimg.com/media/EaK7XHlXgAAvJ1M.jpg'],9,43,130,[],[],https://twitter.com/Reuters/status/1270784052753203200,False,,1,https://pbs.twimg.com/media/EaK7XHlXgAAvJ1M.jpg,,,,,,,[],,,,,0.003206869,0.1984071,0.79838604
66,66,66,1270783410324135936,1270779603599024129,2020-06-10 18:22:29 UTC,2020-06-10,18:22:29,0,44196397,elonmusk,Elon Musk,,"Moreover, energy produced by Tesla solar deployments far exceeds energy used in our factories  https://t.co/IDqf5gWeFt",en,[],[],['https://pbs.twimg.com/media/EaK6xk_UMAA9mfj.jpg'],122,351,4087,[],[],https://twitter.com/elonmusk/status/1270783410324135936,False,,1,https://pbs.twimg.com/media/EaK6xk_UMAA9mfj.jpg,,,,,,,[],,,,,0.11595399,0.74484587,0.13920002
67,67,67,1270781346927874049,1270781346927874049,2020-06-10 18:14:17 UTC,2020-06-10,18:14:17,0,1160599200284860416,finplankaluaja1,Kalu Aja,,Tesla stock past $1000.  (Imagine the lucky bastard that bought in Mach 2020)  https://t.co/qcdN6ZzqLK,en,[],[],['https://pbs.twimg.com/media/EaK4qDzUMAEi0H8.jpg'],22,38,143,[],[],https://twitter.com/FinPlanKaluAja1/status/1270781346927874049,False,,1,https://pbs.twimg.com/media/EaK4qDzUMAEi0H8.jpg,,,,,,,[],,,,,0.13143094,0.40200418,0.4665648
68,68,68,1270780494209142784,1270780494209142784,2020-06-10 18:10:54 UTC,2020-06-10,18:10:54,0,1112492846970490882,matty_mogul,Matt Joyce,,Tesla = $187B market cap Toyota = $182B market cap  $TSLA is now the world’s most valuable automaker 💯  Called this on Hyperchange one year ago when: @Tesla = $44B ⁦@Toyota⁩ = $172B  Congrats ⁦@elonmusk⁩ 🎉  ⁦@HyperChangeTV⁩ ⁦@Gfilche  https://t.co/7fO1dDeIwG,en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}, {'screen_name': 'toyota', 'name': 'toyota usa', 'id': '14219877'}, {'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}, {'screen_name': 'hyperchangetv', 'name': 'hyperchange', 'id': '830122005030694920'}, {'screen_name': 'gfilche', 'name': 'gali', 'id': '348844712'}]",[],[],22,94,698,[],['tsla'],https://twitter.com/matty_mogul/status/1270780494209142784,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1270780450416373760/pu/img/MHya4XUJ65JnIuti.jpg,,,,,,,[],,,,,0.0037286992,0.039235607,0.9570357
69,69,69,1270779603599024129,1270779603599024129,2020-06-10 18:07:22 UTC,2020-06-10,18:07:22,0,44196397,elonmusk,Elon Musk,,"Posting Tesla Impact Report, this time with summary points &amp; charts in my reply tweets  https://t.co/4lyaV7kIS4",en,[],['https://www.tesla.com/ns_videos/2019-tesla-impact-report.pdf'],[],742,1826,22021,[],[],https://twitter.com/elonmusk/status/1270779603599024129,False,,0,,,,,,,,[],,,,,0.005473218,0.9014362,0.09309054
70,70,70,1270778901652897792,1270778901652897792,2020-06-10 18:04:34 UTC,2020-06-10,18:04:34,0,18652329,vitaliyk,Vitaliy Katsenelson 🇺🇦,,"I wish Nikola Tesla had a middle name, I'd name my company after his middle name and take it public.",en,[],[],[],36,39,528,[],[],https://twitter.com/vitaliyk/status/1270778901652897792,False,,0,,,,,,,,[],,,,,0.09410876,0.3606943,0.54519683
71,71,71,1270777454802751489,1270777454802751489,2020-06-10 17:58:49 UTC,2020-06-10,17:58:49,0,874776246592430080,ajtourville,ALEX,,"One week it's Boring-mania, the week after it's SpaceX-mania, week after that it's Tesla-mania... if @elonmusk keeps creating companies we'll be on Twitter 24/7 😂",en,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[],[],10,5,56,[],[],https://twitter.com/ajtourville/status/1270777454802751489,False,,0,,,,,,,,[],,,,,0.15143786,0.49477336,0.3537888
72,72,72,1270772183208538113,1270772183208538113,2020-06-10 17:37:52 UTC,2020-06-10,17:37:52,0,1374059611,teslany,Tesla New York,,Jim Cramer Says Buy Tesla Stock 📊⚡️  https://t.co/IL9HqHjto0 $TSLA #Tesla #EV  https://t.co/mOESyMDAUl,en,[],['https://www.thestreet.com/streetlightning/stock-picks/jim-cramer-tesla-shares-top-1000'],[],1,24,73,"['tesla', 'ev']",['tsla'],https://twitter.com/TeslaNY/status/1270772183208538113,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1270772078074093568/pu/img/p0oL0-BFJrMK_z4A.jpg,,,,,,,[],,,,,0.0046831635,0.7250903,0.2702265
73,73,73,1270770099281113089,1270770099281113089,2020-06-10 17:29:36 UTC,2020-06-10,17:29:36,0,309705905,alfonslopeztena,Alfons López Tena 🦇,,Tesla workers in California tested positive last month for the coronavirus following chief executive Elon Musk’s defiant reopening of the company’s main production facility in Fremont  https://t.co/KsCiqbJF0s,en,[],['https://www.washingtonpost.com/technology/2020/06/09/tesla-factory-coronavirus/'],[],3,61,60,[],[],https://twitter.com/alfonslopeztena/status/1270770099281113089,False,,0,,,,,,,,[],,,,,0.47590166,0.5059901,0.01810822
74,74,74,1270769814018109440,1270769814018109440,2020-06-10 17:28:28 UTC,2020-06-10,17:28:28,0,28402741,ludalisl,Lisa G-Punkt 👀❤️🦊🇺🇦,,"On the very day $TSLA made it to 1k, my follower count made it to 1k.  Thanks so much, Tesla family!  I love this community! ❤️  https://t.co/gu6eSdHH7m",en,[],[],"['https://pbs.twimg.com/media/EaKuZwIXsAAtSP5.jpg', 'https://pbs.twimg.com/media/EaKuaHsWkAAz16u.jpg']",7,5,86,[],['tsla'],https://twitter.com/LudaLisl/status/1270769814018109440,False,,1,https://pbs.twimg.com/media/EaKuZwIXsAAtSP5.jpg,,,,,,,[],,,,,0.0024143453,0.008720561,0.9888652
75,75,75,1270766827472211968,1270766827472211968,2020-06-10 17:16:36 UTC,2020-06-10,17:16:36,0,1100520274200416256,tesmanian_com,Tesmanian.com,,"Tesla Sales In Germany Will Benefit With New €7,500 Incentive Starting July 1st  https://t.co/0dFkEjFmid  https://t.co/WgLKn801Ag",en,[],['https://www.tesmanian.com/blogs/tesmanian-blog/tesla-sales-in-germany-will-benefit-with-new-7-500-incentive-starting-july-1st?utm_source=dlvr.it&utm_medium=twitter'],['https://pbs.twimg.com/media/EaKrsgNUcAAWe-y.jpg'],0,22,105,[],[],https://twitter.com/Tesmanian_com/status/1270766827472211968,False,,1,https://pbs.twimg.com/media/EaKrsgNUcAAWe-y.jpg,,,,,,,[],,,,,0.0025192797,0.24377124,0.7537093
76,76,76,1270765142821781505,1270765142821781505,2020-06-10 17:09:54 UTC,2020-06-10,17:09:54,0,164425558,jonerlichman,Jon Erlichman,,Comparing valuations:  Tesla               $188 billion  GM Ford Ferrari              $181 billion  BMW                (combined) Nissan Mazda Aston Martin Fiat Chrysler  https://t.co/CXt5h7Ppfi,fi,[],[],[],22,278,862,[],[],https://twitter.com/JonErlichman/status/1270765142821781505,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1270765022415933441/pu/img/SrzVCbObzrpq2G50.jpg,,,,,,,[],,,,,0.061139364,0.9007802,0.038080476
77,77,77,1270759621016387585,1270759621016387585,2020-06-10 16:47:57 UTC,2020-06-10,16:47:57,0,614690892,munroassociates,Munro & Associates,,Episode 3 of the #Cybertruck vs Conventional truck is up and focuses on the driveline and off-roading capabilities of these vehicles.   https://t.co/AtIKPgkNHh  #SandyMunro #Tesla #MunroAssociates  https://t.co/RYbM5OaxIj,en,[],['https://hubs.ly/H0rlRYf0'],['https://pbs.twimg.com/media/EaKlJAlX0AAgWkB.jpg'],3,25,122,"['cybertruck', 'sandymunro', 'tesla', 'munroassociates']",[],https://twitter.com/MunroAssociates/status/1270759621016387585,False,,1,https://pbs.twimg.com/media/EaKlJAlX0AAgWkB.jpg,,,,,,,[],,,,,0.0040079397,0.8201223,0.17586984
78,78,78,1270759339297406981,1270759339297406981,2020-06-10 16:46:50 UTC,2020-06-10,16:46:50,0,1689516060,vincent13031925,vincentyu.eth,,"Tesla Giga Berlin 🇩🇪 Can Finish Some Exterior Constructions In Autumn, Says Germany Minister  $TSLA #Tesla #GigaBerlin   https://t.co/eWMln8Wvx9",en,[],['https://www.tesmanian.com/blogs/tesmanian-blog/tesla-giga-berlin-can-finish-some-exterior-constructions-in-autumn-says-germany-minister'],[],1,25,154,"['tesla', 'gigaberlin']",['tsla'],https://twitter.com/vincent13031925/status/1270759339297406981,False,,0,,,,,,,,[],,,,,0.003979085,0.7862832,0.20973752
79,79,79,1270758998375976963,1270758998375976963,2020-06-10 16:45:29 UTC,2020-06-10,16:45:29,0,18537709,donnyosmond,Donny Osmond,,My @Tesla had a messy encounter with a semi truck today.😬 I'm grateful to report that no one was hurt. #CarAccident  https://t.co/crBgxHl7Ra,en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",[],['https://pbs.twimg.com/media/EaKkjK1UEAAQKXH.jpg'],691,106,2586,['caraccident'],[],https://twitter.com/donnyosmond/status/1270758998375976963,False,,1,https://pbs.twimg.com/media/EaKkjK1UEAAQKXH.jpg,,,,,,,[],,,,,0.49828893,0.34424862,0.15746236
80,80,80,1270757876848644097,1270757876848644097,2020-06-10 16:41:02 UTC,2020-06-10,16:41:02,0,2148233600,electrekco,Electrek.co,,Tesla hacker unlocks Performance upgrade and acceleration boost at a discount  https://t.co/vycrMg2p3j by @fredericlambert,en,"[{'screen_name': 'fredericlambert', 'name': 'fred lambert', 'id': '38253449'}]",['https://electrek.co/2020/06/10/tesla-hacker-unlocks-performance-upgrade-acceleration-boost/'],[],19,25,119,[],[],https://twitter.com/ElectrekCo/status/1270757876848644097,False,,0,,,,,,,,[],,,,,0.008925304,0.4976394,0.4934353
81,81,81,1270756921981702144,1270756921981702144,2020-06-10 16:37:14 UTC,2020-06-10,16:37:14,0,31263848,stevenmarkryan,stevenmarkryan,,My last two videos were on:  Cybertruck Tesla Van  Total coincidence but funny nonetheless.  https://t.co/8DhxIuL4Jc,en,[],[],['https://pbs.twimg.com/media/EaKirY0XkAUy50c.jpg'],11,5,79,[],[],https://twitter.com/stevenmarkryan/status/1270756921981702144,False,,1,https://pbs.twimg.com/media/EaKirY0XkAUy50c.jpg,,,,,,,[],,,,,0.016702492,0.3194308,0.6638668
82,82,82,1270756467944153088,1270756467944153088,2020-06-10 16:35:26 UTC,2020-06-10,16:35:26,0,58285254,drkissler,Alexander Kissler,,"Ich bin so alt, ich erinnere mich noch an Dutzende von Texten, in denen es hieß, @Tesla sei überbewertet und @elonmusk ein Spinner. Insofern: Congrats!",de,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}, {'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[],[],8,16,147,[],[],https://twitter.com/DrKissler/status/1270756467944153088,False,,0,,,,,,,,[],,,,,0.005307729,0.06940199,0.92529035
83,83,83,1270754878764265474,1270754878764265474,2020-06-10 16:29:07 UTC,2020-06-10,16:29:07,0,34713362,business,Bloomberg,,"Elon Musk seems to have noticed the recent hype around electric-truck maker Nikola, telling Tesla employees it's “time to go all out” on putting their own semi-truck into production  https://t.co/h5Uy1D40kN",en,[],['https://trib.al/3L5lJkU'],[],6,36,138,[],[],https://twitter.com/business/status/1270754878764265474,False,,0,,,,,,,,[],,,,,0.00504441,0.3692691,0.62568635
84,84,84,1270754254937079809,1270754254937079809,2020-06-10 16:26:38 UTC,2020-06-10,16:26:38,0,423152839,tshepotsala,Tshepo Mashego,,"Tesla (TSLA) has become the world’s most valuable automaker, surpassing Toyota as its stock pushes to a new high at $1,000 a share. @mjoniya_j",en,"[{'screen_name': 'mjoniya_j', 'name': 'john maseko (pr.eng)', 'id': '570997359'}]",[],[],10,17,71,[],[],https://twitter.com/TshepoTsala/status/1270754254937079809,False,,0,,,,,,,,[],,,,,0.002573567,0.033111207,0.96431506
85,85,85,1270754149483724801,1270754149483724801,2020-06-10 16:26:13 UTC,2020-06-10,16:26:13,0,985686123123949568,kristennetten,•K10•♥️🕊🇺🇦 🦊,,Take a loan for the new Tesla — keep the stock 😉✨,en,[],[],[],31,22,503,[],[],https://twitter.com/Kristennetten/status/1270754149483724801,False,,0,,,,,,,,[],,,,,0.0058240597,0.26863348,0.7255424
86,86,86,1270753222869651456,1270753222869651456,2020-06-10 16:22:32 UTC,2020-06-10,16:22:32,0,1034292613875023872,phibetakitten,The Girl With the Mozart Tattoo,,"When you work from home and it’s a scorcher AND they’re replacing utility poles outside your house, it’s a sweet sweet day to have Powerwalls. @tesla  https://t.co/I1e9XsprVf",en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",[],"['https://pbs.twimg.com/media/EaKeumsUYAIPZqR.jpg', 'https://pbs.twimg.com/media/EaKeumtUwAAESMG.jpg', 'https://pbs.twimg.com/media/EaKeumtVAAAkQ0h.jpg']",5,5,50,[],[],https://twitter.com/phibetakitten/status/1270753222869651456,False,,1,https://pbs.twimg.com/media/EaKeumsUYAIPZqR.jpg,,,,,,,[],,,,,0.038961638,0.27172175,0.6893167
