,Unnamed: 0,Unnamed: 0.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,negative,neutral,positive
44,44,44,1041201573974691840,1041201573974691840,2018-09-16 05:46:14 UTC,2018-09-16,05:46:14,0,842306582973190145,aunindyoc,Aunindyo Chakravarty,,Tesla company ka anusaran karke main Bharat mein ek car company khol raha hoon.   Uska naam hoga Tel-la.  https://t.co/pxtGpiahOv,hi,[],[],['https://pbs.twimg.com/media/DnMXSleXsAAm_iA.jpg'],11,24,138,[],[],https://twitter.com/AunindyoC/status/1041201573974691840,False,,1,https://pbs.twimg.com/media/DnMXSleXsAAm_iA.jpg,,,,,,,[],,,,,0.109618805,0.84832174,0.04205934
45,45,45,1041178671837413376,1041178671837413376,2018-09-16 04:15:14 UTC,2018-09-16,04:15:14,0,195009699,bonnienorman,Bonnie Norman 🌻,,"My Roadster at the front, leading a coil of #Tesla Model S from outside Sacramento down to Monterey. Such a fun drive with everyone!   Thanks for sharing this, Joe.",en,[],[],[],1,5,61,['tesla'],[],https://twitter.com/bonnienorman/status/1041178671837413376,False,https://twitter.com/HighTechJoe/status/968637383858991106,0,,,,,,,,[],,,,,0.0019055896,0.018793654,0.9793008
46,46,46,1041174664813240322,1041174664813240322,2018-09-16 03:59:18 UTC,2018-09-16,03:59:18,0,28295942,penguin3d,👋🏻Fr≡d👋🏻 not THAT Fred,,"I took delivery of Big Red 4 weeks ago today, still grinning😃  This is the best car I have ever driven. It is so quiet in the cabin, the suspension is very smooth, and the drivetrain has one hell of a kick 😎Thanks @elonmusk!  #Tesla  $TSLA #TeamElon #Model3  https://t.co/DT9mggGLhK",en,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[],"['https://pbs.twimg.com/media/DnL-z8XVAAAMRtk.jpg', 'https://pbs.twimg.com/media/DnL-z8YU4AAcn4v.jpg']",0,11,79,"['tesla', 'teamelon', 'model3']",['tsla'],https://twitter.com/Penguin3d/status/1041174664813240322,False,,1,https://pbs.twimg.com/media/DnL-z8XVAAAMRtk.jpg,,,,,,,[],,,,,0.0036083846,0.01047896,0.9859126
47,47,47,1041171253028184064,1041171253028184064,2018-09-16 03:45:45 UTC,2018-09-16,03:45:45,0,2148233600,electrekco,Electrek.co,,Tesla reclaims Laguna Seca record with a Model 3 Performance driven by an amateur | by @fredericlambert  https://t.co/IutgD0FVdy  https://t.co/yOvNf8OdGK,en,"[{'screen_name': 'fredericlambert', 'name': 'fred lambert', 'id': '38253449'}]",['https://electrek.co/2018/09/15/tesla-model-3-performance-laguna-seca-record/'],['https://pbs.twimg.com/media/DnL7vIDU0AA9prc.jpg'],9,101,988,[],[],https://twitter.com/ElectrekCo/status/1041171253028184064,False,,1,https://pbs.twimg.com/media/DnL7vIDU0AA9prc.jpg,,,,,,,[],,,,,0.00388815,0.6050876,0.3910243
48,48,48,1041159457764519937,1041159457764519937,2018-09-16 02:58:53 UTC,2018-09-16,02:58:53,0,824107409723588608,itskimjava,It’s Kim Java,,"Hey @elonmusk not bad for a years work! Vin # 100,000 is home and is greeted by @Tesla solar and two brand new Powerwalls! Thank you!! #Tesla #LikeTesla #Model3 #ModeS #ModeX  https://t.co/gulUCo82D1",en,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}, {'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",[],"['https://pbs.twimg.com/media/DnLxASZUcAEDCjU.jpg', 'https://pbs.twimg.com/media/DnLxASXU0AEXIxJ.jpg', 'https://pbs.twimg.com/media/DnLxASXU8AA1NUk.jpg']",24,66,660,"['tesla', 'liketesla', 'model3', 'modes', 'modex']",[],https://twitter.com/ItsKimJava/status/1041159457764519937,False,,1,https://pbs.twimg.com/media/DnLxASZUcAEDCjU.jpg,,,,,,,[],,,,,0.0025876986,0.016957074,0.98045504
49,49,49,1041155862377758720,1041155862377758720,2018-09-16 02:44:35 UTC,2018-09-16,02:44:35,0,965437676,campesinoecu,campesino ecuatoriano 🇪🇨 🇺🇦,,"Tu hermano, el facineroso @compairene intentó ""componer"" un auto con tecnología Tesla.  No pudo, sólo alcanzó a componer doblemente el sueldo de la esposa. Bueno, no te quedas atrás; ""compositor"". Ha sido virtud de familia.",es,"[{'screen_name': 'compairene', 'name': 'rené ramírez', 'id': '398933451'}]",[],[],7,69,65,[],[],https://twitter.com/campesinoecu/status/1041155862377758720,False,https://twitter.com/karipapo/status/1041027521461055489,0,,,,,,,,[],,,,,0.045631528,0.80679244,0.14757606
50,50,50,1041147515486306304,1041147515486306304,2018-09-16 02:11:25 UTC,2018-09-16,02:11:25,0,1019985498662670337,pluginfud,Elmer Spud,,"For fucks sake. Tesla #model3 horror story  @elonmusk you're putting lives and well-beings at risk.  Pull the plug, go Chapter 11, fix this shotshow. For the good of your customers.  $tsla $tslaq  https://t.co/biJL4xOfY7",en,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[],['https://pbs.twimg.com/media/DnLmGGlX0AApnLr.jpg'],10,12,62,['model3'],"['tsla', 'tslaq']",https://twitter.com/PlugInFUD/status/1041147515486306304,False,,1,https://pbs.twimg.com/media/DnLmGGlX0AApnLr.jpg,,,,,,,[],,,,,0.9363539,0.055845164,0.0078008743
51,51,51,1041146404754796544,1041141513256726528,2018-09-16 02:07:01 UTC,2018-09-16,02:07:01,0,57856394,urdeep,Urdeep Singh,,"I forgot to mention, that first video was the storage lot, these were the cars being delivered today 2 lots full of Tesla’s being delivered on top of what the service centres are doing, even with no rebates. Going to be an amazing quarter. @Tesla @elonmusk  #tesla $tsla $tslaq  https://t.co/VChII5HJS1",en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}, {'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[],[],4,14,84,['tesla'],"['tsla', 'tslaq']",https://twitter.com/urdeep/status/1041146404754796544,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1041146287683395584/pu/img/mjd5lWFU6lNhS-HH.jpg,,,,,,,[],,,,,0.0041006817,0.071518235,0.92438096
52,52,52,1041142902049583105,1041142902049583105,2018-09-16 01:53:06 UTC,2018-09-16,01:53:06,0,197631859,silvestresonn,SilvestreSonn,,Look how quick and easy it is to buy a @Tesla .... man.  https://t.co/7FM1fvmH7a,en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",[],['https://pbs.twimg.com/media/DnLh8wkVYAEbqCp.jpg'],11,29,506,[],[],https://twitter.com/SilvestreSonn/status/1041142902049583105,False,,1,https://pbs.twimg.com/media/DnLh8wkVYAEbqCp.jpg,,,,,,,[],,,,,0.0059929877,0.06647778,0.9275294
53,53,53,1041141513256726528,1041141513256726528,2018-09-16 01:47:34 UTC,2018-09-16,01:47:34,0,57856394,urdeep,Urdeep Singh,,"You bears are in for a surprise, shocked to see #Tesla delivering over a 100 Model 3s a day in Toronto even after the $14,000 Rebate has expired! This is insane! They rented Pearson International to accommodate the additional Model 3 deliveries $tsla $tslaq @elonmusk #yyz #model3  https://t.co/kxtOAv3t8F",en,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[],[],28,66,263,"['tesla', 'yyz', 'model3']","['tsla', 'tslaq']",https://twitter.com/urdeep/status/1041141513256726528,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1041141377097129985/pu/img/nWFHns6zvIKIMxR9.jpg,,,,,,,[],,,,,0.29769707,0.42949042,0.2728126
54,54,54,1041131942094233600,1041131942094233600,2018-09-16 01:09:32 UTC,2018-09-16,01:09:32,0,28785486,abc,ABC News,,Businesses from Tesla to Pepsi to breweries both large and small have stepped in to offer help to victims of Hurricane Florence.  https://t.co/rfSTYirRbB  https://t.co/lANnnfzfKU,en,[],['https://abcn.ws/2OpVNnn'],['https://pbs.twimg.com/media/DnLX-z_WsAAPE6o.jpg'],17,65,334,[],[],https://twitter.com/ABC/status/1041131942094233600,False,,1,https://pbs.twimg.com/media/DnLX-z_WsAAPE6o.jpg,,,,,,,[],,,,,0.013504198,0.6058243,0.38067144
55,55,55,1041126077601464325,1041126077601464325,2018-09-16 00:46:14 UTC,2018-09-16,00:46:14,0,236706532,renewelectrons,Dan,,Thank you @ChrisHoldenNews for including a visit to the @Tesla Fremont factory as part of your #GCAS2018 week and discussing the role energy storage can play in a clean energy future!  https://t.co/zxGjrfkepq,en,"[{'screen_name': 'chrisholdennews', 'name': 'chris holden', 'id': '62978457'}, {'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",[],"['https://pbs.twimg.com/media/DnLSpHCUcAAIbre.jpg', 'https://pbs.twimg.com/media/DnLSpHDU4AAzE5F.jpg']",1,22,225,['gcas2018'],[],https://twitter.com/renewelectrons/status/1041126077601464325,False,,1,https://pbs.twimg.com/media/DnLSpHCUcAAIbre.jpg,,,,,,,[],,,,,0.0018629784,0.046446916,0.9516902
56,56,56,1041123845640318976,1041123845640318976,2018-09-16 00:37:22 UTC,2018-09-16,00:37:22,0,1000238794556129280,unplgd3,Sunil Joseph,,"The day finally came! 2 years, 5 months and 14 days. This is one hell of a car! Perfect balance of a sports car and technology. Absolutely in love! @Tesla @elonmusk #Tesla #Model3 #Performance #P3D #WorthTheWait  https://t.co/mR34JHKcno",en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}, {'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[],"['https://pbs.twimg.com/media/DnLQm4gVAAAwlRp.jpg', 'https://pbs.twimg.com/media/DnLQm5nVsAAeaVY.jpg', 'https://pbs.twimg.com/media/DnLQm6nU0AA8ZF4.jpg']",6,23,142,"['tesla', 'model3', 'performance', 'p3d', 'worththewait']",[],https://twitter.com/UNPLGD3/status/1041123845640318976,False,,1,https://pbs.twimg.com/media/DnLQm4gVAAAwlRp.jpg,,,,,,,[],,,,,0.00352837,0.010253416,0.98621815
57,57,57,1041122791779495937,1041122791779495937,2018-09-16 00:33:11 UTC,2018-09-16,00:33:11,0,2294984438,elizabeth_joh,Elizabeth Joh,,1. call Tesla customer support 2. provide VIN &amp; ask to add Model 3 to account 3. unlock car with smartphone 4. steal car &amp; drive away  https://t.co/lMPC3nSKSM (h/t @colbyklaus ),en,"[{'screen_name': 'colbyklaus', 'name': 'colby closeup picture you’ve never met', 'id': '98617389'}]",['http://www.thedrive.com/tech/23599/tesla-stolen-from-mall-of-america-using-only-a-smartphone'],[],8,51,100,[],[],https://twitter.com/elizabeth_joh/status/1041122791779495937,False,,0,,,,,,,,[],,,,,0.1374001,0.8189639,0.043635923
58,58,58,1041122435511201793,1041122435511201793,2018-09-16 00:31:46 UTC,2018-09-16,00:31:46,0,20960162,svsurfr,Matt Bertenthal,,"After owning my Tesla Model 3 for 4 months, it is amazing how many features of my wife’s 2016 BMW 3 series are antiquated and inconvenient.",en,[],[],[],6,10,54,[],[],https://twitter.com/SVSurfr/status/1041122435511201793,False,,0,,,,,,,,[],,,,,0.54328054,0.33204523,0.12467426
59,59,59,1041118289374601216,1041118289374601216,2018-09-16 00:15:17 UTC,2018-09-16,00:15:17,0,704835627183788032,model3owners,Trev Page,,Want multicoat red? Gonna cost you another $500. Tesla just bumped the price up again...  https://t.co/CLxrejMbfP,en,[],[],['https://pbs.twimg.com/media/DnLLkCCU4AAljHA.jpg'],36,8,108,[],[],https://twitter.com/Model3Owners/status/1041118289374601216,False,,1,https://pbs.twimg.com/media/DnLLkCCU4AAljHA.jpg,,,,,,,[],,,,,0.57869226,0.3648599,0.05644781
60,60,60,1041115772846845953,1041115772846845953,2018-09-16 00:05:17 UTC,2018-09-16,00:05:17,0,16335847,steverobertsma,Steve Roberts,,"Proud member of humanity today, 897 days since I placed the reservation and so worth the wait!  Thank you @elonmusk &amp; @Tesla for your relentless hard work!  #whoLovesShortShorts #SafestCarEver  https://t.co/V899KkLZ3l",en,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}, {'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",[],['https://pbs.twimg.com/media/DnLJReRWwAAJ2RJ.jpg'],32,68,1148,"['wholovesshortshorts', 'safestcarever']",[],https://twitter.com/SteveRobertsMA/status/1041115772846845953,False,,1,https://pbs.twimg.com/media/DnLJReRWwAAJ2RJ.jpg,,,,,,,[],,,,,0.0031547283,0.00960271,0.9872426
